molecule_cheml_id,standard_value,canonical_smiles
CHEMBL3754184,100.0,CC1(C)C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5276930,709.58,CC1=C[C@@]2(C)C(=CC1=O)C(Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL274826,1000.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5282922,1399.59,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CBr)[C@@H]1CCC2=O
CHEMBL5284085,4102.04,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CI)[C@@H]1CCC2=O
CHEMBL5274587,2197.86,CC[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3752973,159.96,CC[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12
CHEMBL5271891,950.6,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CCl)[C@@H]1CCC2=O
CHEMBL5285921,1000.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CBr)[C@@H]1CCC2=O
CHEMBL5273177,5495.41,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CI)[C@@H]1CCC2=O
CHEMBL3753667,299.92,CC[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5270933,760.33,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43CCl)[C@@H]1CCC2=O
CHEMBL5280069,1399.59,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43CBr)[C@@H]1CCC2=O
CHEMBL5286833,6095.37,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43CI)[C@@H]1CCC2=O
CHEMBL3752460,359.75,CC[C@]12C=CC(=O)C=C1C=C[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12
CHEMBL5271092,1330.45,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)C=C[C@@]43CCl)[C@@H]1CCC2=O
CHEMBL5268650,2098.94,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)C=C[C@@]43CBr)[C@@H]1CCC2=O
CHEMBL5275448,4698.94,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)C=C[C@@]43CI)[C@@H]1CCC2=O
CHEMBL5266594,236.05,C[C@]12CCC(=O)c3[nH]nc(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5267610,899.5,C[C@]12CCC(=O)c3c1c(nn3C/C=C/c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5279731,950.6,C[C@]12CCC(=O)c3nn(C/C=C/c4ccccc4)c(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5284841,341.98,C[C@]12CCC(=O)c3c1c(nn3Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5274890,244.91,C[C@]12CCC(=O)c3nn(Cc4ccccc4)c(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5276932,657.66,C[C@]12CCC(=O)c3c1c(nn3Cc1ccc([N+](=O)[O-])cc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5285807,489.78,C[C@]12CCC(=O)c3nn(Cc4cccc([N+](=O)[O-])c4)c(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3349856,859.01,C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL2111917,699.84,CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1630273,6807.69,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5286286,10990.06,CC(=O)O[C@@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3349864,279.9,C[C@]12CCC[C@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1630274,30.97,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL1630275,149968.48,CO[C@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1629806,190.11,C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1630266,1399.59,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL1630261,50.0,C[C@]12CCCC=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1630267,939.72,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL1629805,269.77,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL1630911,6902.4,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL3349658,39.54,C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL3349659,35.97,C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL3349656,44.46,C[C@]12CCC(=O)C=C1C[C@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3349655,40.18,C[C@]12CCC(=O)C=C1C[C@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3753645,2798.98,C[C@]12CCC(=O)C=C1[C@@H](OC(=O)CBr)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5287003,44977.99,C[C@]12CCC(=O)C=C1[C@H](OC(=O)CBr)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL4517318,13001.7,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5277888,50003.45,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CBr
CHEMBL5291408,41975.9,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CBr
CHEMBL3754061,1150.8,C[C@]12CCC(=O)C=C1[C@@H]1[C@H]([C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1(F)F
CHEMBL5289394,149.97,C[C@]12CCCC=C1[C@H]1C[C@H]1[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5281772,2697.74,C[C@]12CC[C@H]3[C@@H]([C@@H]4C[C@@H]4C4=CCCC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL3751881,36.98,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL3753084,109.9,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5271187,230.14,CCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5290853,8994.98,CCCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL3754711,48.98,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5281516,319.89,CC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5290211,439.54,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5283480,11994.99,CCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL3754779,190.11,CC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL3753281,159.96,CO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL3754729,119.95,CC(=O)O[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL3752063,50.0,CO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5275593,260.02,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5290511,130.02,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5266502,59.98,CCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5285526,3698.28,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5286964,1300.17,CC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5287052,13995.87,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL5269817,1599.56,C[C@]12CCCCC1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
CHEMBL3753191,3303.7,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4CCCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5288418,42953.64,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4CCCC[C@@]43CO)[C@@H]1CCC2O
CHEMBL5288188,59979.11,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4CCCC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL5287841,27989.81,C[C@]12CC[C@@H]3C4CCCCC4=CC(=O)[C@H]3[C@@H]1CCC2=O
CHEMBL5266519,1798.87,C[C@]12CCC=CC1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5290103,41975.9,C[C@]12CCC=CC1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
CHEMBL5273164,59979.11,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4C=CCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5275668,10990.06,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4C=CCC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL5291258,33036.95,C[C@]12CC[C@@H]3C4CCC=CC4=CC(=O)[C@H]3[C@@H]1CCC2=O
CHEMBL5281465,29991.63,C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
CHEMBL5274863,61944.11,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2O
CHEMBL5288289,8994.98,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL5280552,54954.09,C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](Br)C[C@@H]12
CHEMBL3752366,339.63,C[C@]12CCC=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5281055,17988.71,C[C@]12CCC=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
CHEMBL5269737,10000.0,C[C@]12CC[C@H]3[C@@H](CC=C4C(=O)CCC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL5291132,95060.48,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5289821,6295.06,C[C@]12CCC[C@H](O)C1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5266298,3597.49,C[C@]12CCCC(=O)C1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5275758,57016.43,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4C(=O)CCC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL5283697,47973.34,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4C(=O)CCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5278253,51050.5,C[C@]12CC[C@H]3[C@@H](C(=O)C=C4C(=O)CCC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL3752280,164.82,C[C@]12CCCC=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5275798,1798.87,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CCCC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL5278675,5794.29,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5275068,25003.45,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CCCC[C@@]43CO)[C@@H]1CC[C@@H]2O
CHEMBL5268672,5794.29,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CCCC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL5282836,21978.6,C[C@]12CC[C@H]3[C@@H](CC=C4C(=O)CCC[C@@]43CO)[C@@H]1CCC2=O
CHEMBL5287480,299916.25,C[C@]12CC[C@H]3[C@@H](CC=C4C(=O)CCC[C@@]43CO)[C@@H]1CC[C@@H]2O
CHEMBL5288646,26977.39,C[C@]12CC[C@H]3[C@@H](CC=C4C(=O)CCC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL3754305,11587.77,C[C@]12CC[C@@H]3c4cc(F)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL1079595,2301.44,C[C@]12CC[C@@H]3c4cc(Cl)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL189051,2398.83,C[C@]12CC[C@@H]3c4cc(Br)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL3753425,4295.36,Cc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1835547,10990.06,C[C@]12CC[C@@H]3c4cc(C=O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL425194,16982.44,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1835542,14996.85,C[C@]12CC[C@@H]3c4cc([N+](=O)[O-])c(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL5184565,30974.19,C[C@]12CC[C@@H]3c4cc(N)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL1835539,26001.6,C[C@]12CC[C@@H]3c4ccc(O)c(F)c4CC[C@H]3[C@@H]1CCC2=O
CHEMBL1627334,76913.04,C[C@]12CC[C@@H]3c4cc(F)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL1628064,89949.76,C[C@]12CC[C@@H]3c4cc(Br)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL1627841,100925.29,C[C@]12CC[C@@H]3c4cc(C=O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL299613,19998.62,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
CHEMBL1627337,87902.25,C[C@]12CC[C@@H]3c4ccc(O)c(F)c4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL5282717,28313.92,C[C@]12CC[C@@H]3c4ccc(O)c(C=O)c4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL1405,26001.6,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL3752447,13001.7,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5271283,34994.52,CCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5284742,1399.59,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@@H](c4ccccc4)C[C@H]3[C@@H]1CCC2=O
CHEMBL3754455,3499.45,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@@H](Cc4ccccc4)C[C@H]3[C@@H]1CCC2=O
CHEMBL5285355,59020.11,CO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5270986,73960.53,CCO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5288626,169824.37,CCCCO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL3754482,3303.7,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5268890,8994.98,CCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5284594,11994.99,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@H](c4ccccc4)C[C@H]3[C@@H]1CCC2=O
CHEMBL3753258,29991.63,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@H](CCCc4ccccc4)C[C@H]3[C@@H]1CCC2=O
CHEMBL5265959,48977.88,CO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5278979,83946.0,CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5273384,174180.69,CCCCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL3754457,19010.78,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5271503,27989.81,CCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5280449,129121.93,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@@H](c4ccccc4)C[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL5290922,99083.19,CO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL3753034,60953.69,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5276910,43954.16,CCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21
CHEMBL5285390,129121.93,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@H](c4ccccc4)C[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL3753971,27989.81,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@H](CCCc4ccccc4)C[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL3752805,3999.45,CC(=O)OC[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3752674,4102.04,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](Br)C[C@@H]12
CHEMBL3754485,5902.01,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](Br)C[C@@H]12
CHEMBL3753398,1199.5,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C(F)F)[C@@H]1CCC2=O
CHEMBL5288513,61944.11,C#CC(O)[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL5271982,2301.44,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2O
CHEMBL5278365,43954.16,CC(=O)OC[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
CHEMBL5288111,100000.0,CC(=O)OC1CC[C@H]2[C@@H]3CCC4=CCCC[C@]4(CO)[C@H]3CC[C@]12C
CHEMBL2112309,26001.6,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C(F)F)[C@@H]1CC[C@@H]2O
CHEMBL5268507,38018.94,CC(=O)OC[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC(C)=O)CC[C@@H]12
CHEMBL5280521,1199.5,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C=O)[C@@H]1CCC2=O
CHEMBL1908014,199986.19,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](O)C[C@@H]12
CHEMBL5283592,799834.26,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1C[C@@H](O)C2=O
CHEMBL411316,899497.58,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C[C@@H](O)[C@@H]2O
CHEMBL5274867,2398832.92,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1C[C@@H](O)[C@@H]2O
CHEMBL5281733,3999.45,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](O)C[C@@H]12
CHEMBL5290876,8994.98,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1C[C@@H](O)C2=O
CHEMBL5284435,27989.81,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C=O)[C@@H]1C[C@@H](O)C2=O
CHEMBL5265802,699842.0,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1C[C@@H](O)[C@@H]2O
CHEMBL5277659,970509.97,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1C[C@@H](O)[C@@H]2O
CHEMBL2431524,29107.17,C[C@]12CC[C@H]3[C@@H](CC[C@@]4(O)[C@@H](O)C(=O)CC[C@]34C)[C@@H]1CCC2=O
CHEMBL5268832,3899.42,C[C@]12CC[C@H]3[C@@H](CCC4C(=O)[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL3754425,1199.5,C[C@]12CCCC(=O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL2112739,1000.0,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL3752149,2301.44,C[C@]12CCCCC1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL2431525,46989.41,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL5281289,70.0,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4ccc5ccccc5c4)nn3)c1)CC2
CHEMBL5273492,1425.0,CCC#CCOc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1
CHEMBL5271144,210.0,C#CCOc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1
CHEMBL5274139,1300.0,CCCCCOc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1
CHEMBL5277126,374.0,CCCOc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1
CHEMBL5283276,9.0,CCC#CCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1
CHEMBL5271071,650.0,C#CCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1
CHEMBL5274084,42.0,CCCCCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1
CHEMBL5284760,2.0,CCCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1
CHEMBL5285636,13.0,COc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1
CHEMBL5266533,13.0,O=C(c1ccc(O)cc1)c1cccc(Cn2ccnc2)c1
CHEMBL5278229,237.8,COc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1
CHEMBL5275747,1100.0,O=C(c1ccc(O)cc1)c1ccc(Cn2ccnc2)cc1
CHEMBL5273068,2531.0,O=C(c1ccc(Cn2ccnc2)cc1)c1ccc(-c2ccccc2)cc1
CHEMBL223176,252.4,O=C(c1ccccc1)c1ccc(Cn2ccnc2)cc1
CHEMBL1444,10.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL5418690,323.0,O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5402392,197.0,O=S(=O)(Oc1ccccc1C(F)(F)F)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5426175,101.0,O=S(=O)(Oc1cccc(C(F)(F)F)c1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5433442,0.9,O=S(=O)(Oc1ccc(C(F)(F)F)cc1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5436925,103.24,O=S(=O)(Oc1ccccc1Br)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5403786,267.25,O=S(=O)(Oc1cccc(Br)c1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5410004,329.2,O=S(=O)(Oc1cccc(Br)c1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(-n2ccnc2)cc1
CHEMBL5412790,1.3,O=S(=O)(Oc1ccc(Br)cc1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
CHEMBL5411799,4.3,O=S(=O)(Oc1cccc2ccccc12)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1
