,Unnamed: 0,molecule_cheml_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2502,3486,CHEMBL5426251,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,active,529.6180000000002,4.503200000000005,1,6,6.542996659596117
2503,3487,CHEMBL5435743,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,active,513.6190000000001,4.884700000000006,1,5,6.894830572000668
2504,3488,CHEMBL5414572,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,active,543.6450000000002,4.893300000000005,1,6,6.8178136832604554
2505,3489,CHEMBL5413340,O=S(=O)(C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1,active,567.5890000000003,5.427100000000006,1,5,6.625765047847423
2506,3490,CHEMBL5433532,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,active,597.6150000000004,5.435700000000006,1,6,6.42458120878564
2507,3491,CHEMBL5394007,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)N(CC(F)(F)F)c5ccccc5)C3O4)cc2)cn1,active,581.6160000000001,5.641900000000007,1,5,7.0467236633326955
2508,3492,CHEMBL5423258,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,active,530.6060000000002,3.8982000000000028,1,7,7.661543506395395
2509,3493,CHEMBL5423781,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,active,514.6070000000002,4.2797000000000045,1,6,6.264704573775714
2510,3494,CHEMBL5428681,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,active,544.6330000000003,4.288300000000005,1,7,6.99516293906169
2511,3495,CHEMBL5404063,O=S(=O)(C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1,active,568.5770000000002,4.822100000000004,1,6,7.423313194799005
2512,3496,CHEMBL5430760,CCCCCCCCN1C(=O)CCC(c2ccncc2)C1=O,inactive,302.41800000000006,3.674700000000003,0,3,1.0
2513,3497,CHEMBL5430301,CN1C(=O)CCC(c2ccncc2)C1=O,inactive,204.229,0.944,0,3,2.6970000005639143
2514,3498,CHEMBL5430284,CCCCCCCCCCC1(c2ccncc2)CCC(=O)N(CC)C1=O,inactive,358.5260000000002,5.019100000000004,0,3,1.0
2515,3499,CHEMBL368732,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,inactive,216.23999999999998,0.5251,1,3,4.854000100094879
2516,3501,CHEMBL174407,CCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,244.29399999999998,1.3053,1,3,6.2220007792917675
2517,3502,CHEMBL174909,CCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,258.32099999999997,1.6954,1,3,7.398048595866478
2518,3503,CHEMBL26651,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,272.348,2.0854999999999997,1,3,7.070990014506039
2519,3505,CHEMBL368631,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,272.348,1.9414,1,3,6.698991719603
2520,3507,CHEMBL176452,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active,242.278,1.0813,1,3,6.155001238642457
2521,3508,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,232.28299999999996,1.3532,2,3,4.43199997625568
2522,3509,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0,2,6.16699959088106
2523,3510,CHEMBL29138,CC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,218.25599999999997,0.9631000000000001,2,3,3.869999994395436
2524,3511,CHEMBL29864,CCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,246.30999999999997,1.7432999999999998,2,3,4.958999936548504
2525,3512,CHEMBL282573,CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,246.30999999999997,1.5992,2,3,4.796000007769141
2526,3517,CHEMBL29230,CC(C)CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,active,274.364,2.3794000000000004,2,3,6.3980051577306245
2527,3519,CHEMBL29521,CCCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,active,274.364,2.3794000000000004,2,3,6.2220007792917675
2528,3523,CHEMBL27698,CCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,active,258.32099999999997,1.6954,1,3,6.954990139094176
2529,3524,CHEMBL286506,CC(C)CN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,active,272.348,1.9414,1,3,7.208028798979232
2530,3525,CHEMBL27591,CCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,active,286.37500000000006,2.475600000000001,1,3,7.509058794643213
2531,3526,CHEMBL28173,CCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,active,314.4290000000001,3.2558000000000007,1,3,7.309981219211305
2532,3527,CHEMBL5404029,CCCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,active,328.45600000000013,3.645900000000002,1,3,6.647991234434225
2533,3528,CHEMBL27467,Nc1ccc(C23CC(C2)C(=O)N(C2CCCCC2)C3=O)cc1,active,298.38599999999997,2.618100000000001,1,3,7.886056647693163
2534,3529,CHEMBL5426628,Nc1ccc(C23CC(C2)C(=O)N(Cc2ccccc2)C3=O)cc1,active,306.36500000000007,2.4856000000000007,1,3,7.013004460275618
2535,3530,CHEMBL28290,COc1ccc(CN2C(=O)C3CC(c4ccc(N)cc4)(C3)C2=O)cc1,active,336.3910000000001,2.4942,1,4,6.620005959834258
2536,3531,CHEMBL330452,CC[C@]1(c2ccncc2)CCC(=O)NC1=O,inactive,218.25599999999994,1.166,1,3,4.200999988173231
2537,3532,CHEMBL124230,CC[C@]1(c2ccncc2)C[C@H](C)C(=O)NC1=O,inactive,232.28299999999996,1.412,1,3,4.637999965544002
2538,3533,CHEMBL124118,CC[C@]1(c2ccncc2)C[C@@H](C)C(=O)NC1=O,inactive,232.28299999999996,1.412,1,3,4.031999993819582
2539,3538,CHEMBL338746,CCCCCCCC[C@H]1C[C@](CCCCCCCC)(c2ccncc2)C(=O)NC1=O,inactive,414.634,6.483300000000007,1,3,4.58499992703721
2540,3541,CHEMBL5400890,CCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,active,260.33700000000005,2.3015,1,3,6.101999246404839
2541,3542,CHEMBL5395351,CCCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,active,274.36400000000003,2.6916,1,3,6.3980051577306245
2542,3544,CHEMBL5440090,CCCC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive,232.283,1.3532,2,3,4.111999991622859
2543,3548,CHEMBL5397228,CCCCCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive,288.391,2.9136000000000006,2,3,4.480000028175458
2544,3551,CHEMBL5394706,c1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,active,287.36600000000004,3.934400000000003,0,1,7.003007018109294
2545,3552,CHEMBL5432257,c1ccc(Cn2cc(Cn3cncn3)c3ccccc32)cc1,active,288.35400000000004,3.3294000000000015,0,2,6.5020066659422975
2546,3553,CHEMBL5425433,c1ccc(Cn2cc(Cn3cnnc3)c3ccccc32)cc1,inactive,288.35400000000004,3.3294000000000015,0,2,4.948999989946675
2547,3554,CHEMBL452018,Fc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,active,305.35600000000005,4.073500000000003,0,1,7.143996546002779
2548,3555,CHEMBL5432998,c1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,active,288.35400000000004,3.3294000000000015,0,2,6.5020066659422975
2549,3556,CHEMBL5427189,c1ccc(Cn2cc(Cc3c[nH]nn3)c3ccccc32)cc1,inactive,288.35400000000004,3.398500000000001,1,2,4.948999989946675
2550,3557,CHEMBL5402030,Fc1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,active,306.34400000000005,3.4685000000000024,0,2,6.69000807121882
2551,3558,CHEMBL1094428,CCn1cc(C(c2ccccc2)n2ccnc2)c2cc(Br)ccc21,active,380.28900000000004,5.257900000000004,0,1,6.991016796184528
2552,3559,CHEMBL1997104,CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)c2cc(Br)ccc21,active,414.7340000000001,5.911300000000003,0,1,6.928007592875824
2553,3562,CHEMBL5395094,Brc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,active,366.26200000000006,4.696900000000002,0,1,7.171018045992077
2554,3563,CHEMBL5434222,Brc1cccc(Cn2cc(Cn3ccnc3)c3ccccc32)c1,active,366.26200000000006,4.696900000000002,0,1,7.145997766873011
2555,3564,CHEMBL488050,Clc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,active,321.81100000000004,4.587800000000002,0,1,7.159016162679622
2556,3566,CHEMBL5400511,Clc1ccc(Cn2cc(Cn3cncn3)c3ccccc32)cc1,active,322.79900000000004,3.982800000000002,0,2,6.740000204918113
2557,3567,CHEMBL112021,Clc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,active,321.81100000000004,4.587800000000002,0,1,7.268008550981071
2558,3568,CHEMBL324326,N#Cc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,active,312.37600000000003,3.8060800000000024,0,2,7.301029995663981
2559,3569,CHEMBL111888,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,active,398.27900000000005,5.397000000000003,0,1,7.286005732339356
2560,3570,CHEMBL431859,CCn1c(C(c2ccc(F)cc2)n2ccnc2)c(C)c2cc(Br)ccc21,active,412.30600000000004,5.705420000000004,0,1,6.623003549259327
2561,3572,CHEMBL113637,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,active,319.38300000000004,4.634500000000003,0,1,7.243972787026559
2562,3573,CHEMBL111868,Cn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,active,384.25200000000007,4.914100000000003,0,1,7.105019709072032
2563,3574,CHEMBL112074,CCn1ccc2cc(C(c3ccccc3)n3ccnc3)ccc21,active,301.39300000000003,4.495400000000003,0,1,6.687991992161277
2564,3575,CHEMBL41761,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,active,319.38300000000004,4.634500000000003,0,1,7.387004343967653
2565,3576,CHEMBL5432856,CCN1CCc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,active,335.426,4.2367000000000035,0,2,7.210983673206625
2566,3577,CHEMBL5425388,CCN1CCc2cccc(C(Cc3cccc(Cl)c3)n3ccnc3)c21,active,351.88100000000003,4.751000000000004,0,2,6.959002307576509
2567,3578,CHEMBL5409215,CCN1CCc2cc(Br)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,active,414.32200000000006,4.999200000000004,0,2,7.04599883231843
2568,3579,CHEMBL5436290,CCN1CCc2cc(Cl)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,active,369.87100000000004,4.890100000000004,0,2,7.201004265556119
2569,3581,CHEMBL5401017,CCn1ccc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,active,333.41,4.828900000000004,0,1,7.208028798979232
2570,3582,CHEMBL5407480,CCn1ccc2cccc(C(Cc3cccc(Cl)c3)n3ccnc3)c21,active,349.86500000000007,5.343200000000004,0,1,6.770011163455189
2571,3583,CHEMBL5438840,CCn1ccc2cccc(C(Cc3ccc(Cl)cc3)n3ccnc3)c21,active,349.865,5.343200000000005,0,1,7.26003230324049
2572,3584,CHEMBL5394067,CCn1ccc2cccc(C(Cc3ccc(Br)cc3)n3ccnc3)c21,active,394.31600000000003,5.452300000000005,0,1,7.155026061853112
2573,3585,CHEMBL5410174,CCn1ccc2cc(Br)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,active,412.30600000000004,5.591400000000005,0,1,6.698991719603
2574,3586,CHEMBL5394424,OC(c1cn(Cc2ccccc2Cl)c2ccccc12)n1ccnc1,active,337.81000000000006,4.078700000000003,1,2,7.268008550981071
2575,3587,CHEMBL5434047,OC(c1cn(Cc2ccccc2F)c2ccccc12)n1ccnc1,active,321.355,3.564400000000002,1,2,6.9069988033152505
2576,3588,CHEMBL5410534,OC(c1cn(Cc2cccc(F)c2)c2ccccc12)n1ccnc1,active,321.355,3.564400000000002,1,2,7.0859743483036715
2577,3589,CHEMBL5400514,N#Cc1ccc(Cn2cc(C(O)n3ccnc3)c3ccccc32)cc1,active,328.37500000000006,3.2969800000000014,1,3,7.301029995663981
2578,3590,CHEMBL5393912,Clc1ccccc1Cn1cc(Cn2ccnn2)c2ccccc21,active,322.79900000000004,3.982800000000002,0,2,6.762004107228148
2579,3592,CHEMBL5393946,Fc1ccccc1Cn1cc(Cn2ccnn2)c2ccccc21,active,306.34400000000005,3.4685000000000015,0,2,6.376998948809717
2580,3594,CHEMBL5409533,Fc1cccc(Cn2cc(Cn3ccnn3)c3ccccc32)c1,active,306.34400000000005,3.4685000000000024,0,2,6.513003111568177
2581,3595,CHEMBL5417624,N#Cc1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,active,313.36400000000003,3.201080000000002,0,3,6.8509965480714525
2582,3596,CHEMBL5439256,CCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,active,412.3060000000001,5.591400000000004,0,1,6.015999560052149
2583,3597,CHEMBL5413476,CCn1cc(C(Cc2ccc(Cl)cc2Cl)n2ccnc2)c2cc(Br)ccc21,active,463.2060000000001,6.7591000000000045,0,1,6.20600019901553
2584,3598,CHEMBL5408745,Clc1ccccc1CC(c1cn(Cc2ccccc2Cl)c2ccc(Br)cc12)n1ccnn1,active,526.265,7.1825000000000045,0,2,6.008999993530386
2585,3600,CHEMBL5403912,Fc1ccc(CC(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,active,305.35600000000005,4.335600000000002,1,1,7.580044251510242
2586,3601,CHEMBL5440983,Clc1ccc(CC(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,active,321.81100000000004,4.849900000000003,1,1,7.815024809301739
2587,3602,CHEMBL5425929,Clc1cccc(CC(c2ccc3[nH]ccc3c2)n2ccnc2)c1,active,321.81100000000004,4.849900000000003,1,1,7.5269511949114625
2588,3603,CHEMBL5416003,Cn1ccc2cc(C(Cc3ccc(Br)cc3)n3ccnc3)ccc21,active,380.28900000000004,4.969400000000005,0,1,7.625068446021812
2589,3604,CHEMBL5408823,N#Cc1ccc(CC(c2ccc3cc[nH]c3c2)n2ccnc2)cc1,active,312.37600000000003,4.068180000000002,1,2,7.938924676370208
2590,3605,CHEMBL5400406,N#Cc1ccc(CC(c2ccc3cc[nH]c3c2)n2ccnn2)cc1,active,313.36400000000003,3.4631800000000013,1,3,7.027982401325985
2591,3606,CHEMBL5410695,N#Cc1ccc(CC(c2cccc3[nH]ccc23)n2ccnc2)cc1,active,312.37600000000003,4.068180000000003,1,2,7.72792621249999
2592,3609,CHEMBL5437093,CCn1c(C(Cc2ccccc2)n2ccnc2)c(C)c2cc(Br)ccc21,active,408.3430000000001,5.7607200000000045,0,1,6.376998948809717
2593,3611,CHEMBL5416993,CCn1c(C(Cc2cccc(Cl)c2)n2ccnc2)c(C)c2cc(Br)ccc21,active,442.7880000000001,6.414120000000005,0,1,6.027001529984912
2594,3612,CHEMBL5436084,CCn1c(C(Cc2cccc(Cl)c2)n2ccnn2)c(C)c2cc(Br)ccc21,inactive,443.7760000000001,5.809120000000004,0,2,4.756999922719754
2595,3613,CHEMBL5432961,CCn1c(C(Cc2ccc(Cl)cc2)n2ccnc2)c(C)c2cc(Br)ccc21,active,442.7880000000001,6.414120000000004,0,1,6.387004343967653
2596,3615,CHEMBL5428148,CCn1c(C(Cc2ccc(F)cc2)n2ccnc2)c(C)c2ccccc21,active,347.4370000000001,5.137320000000004,0,1,6.9209997476961505
2597,3616,CHEMBL5428001,CCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(Cl)ccc21,active,367.8550000000001,5.482300000000003,0,1,6.823995608527747
2598,3617,CHEMBL5432971,CCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(F)ccc21,active,351.4000000000001,4.9680000000000035,0,1,7.221993538576491
2599,3618,CHEMBL5395602,CCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(C#N)ccc21,active,358.42000000000013,4.700580000000003,0,2,6.853996066189131
2600,3619,CHEMBL5409914,CCCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,active,426.3330000000001,5.981500000000004,0,1,6.49499933607313
2601,3620,CHEMBL5407805,CC(C)n1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,active,426.3330000000001,6.1524000000000045,0,1,6.468993954885645
2602,3621,CHEMBL5425567,CCn1c(C)c(C(Cc2ccc(F)cc2)n2ccnc2)c2ccccc21,active,347.43700000000007,5.137320000000003,0,1,7.494985759915893
2603,3622,CHEMBL5398511,O=C1CC(c2ccncc2)Cc2ccccc21,inactive,223.275,2.9943000000000017,0,2,4.6579999748624346
2604,3624,CHEMBL90585,O=C1/C(=C/c2ccncc2)CCc2ccccc21,inactive,235.28599999999997,3.294100000000002,0,2,4.9210001097592295
2605,3627,CHEMBL376039,O=C1/C(=C/c2ccncc2)CCc2c1ccc1c2CCCC1,inactive,289.37800000000004,4.172900000000003,0,2,5.0
2606,3631,CHEMBL419131,COc1ccc2c(c1)C(=O)/C(=C/c1ccncc1)CC2,inactive,265.312,3.3027000000000015,0,3,4.88599985905086
2607,3632,CHEMBL92488,O=C1/C(=C/c2ccncc2)CCc2c(O)cccc21,active,251.28499999999997,2.9997000000000016,1,3,6.160999876577549
2608,3638,CHEMBL93828,O=C1c2cccc(O)c2CCC1Cc1ccncc1,active,253.30099999999996,2.7750000000000004,1,3,6.698991719603
2609,3641,CHEMBL285973,O=C1/C(=C\c2ccncc2)Cc2ccccc21,inactive,221.259,2.904000000000001,0,2,4.602000062824431
2610,3642,CHEMBL23334,COc1cccc2c1C/C(=C/c1ccncc1)C2=O,inactive,251.285,2.912600000000001,0,3,4.637999965544002
2611,3644,CHEMBL5412410,O=C1/C(=C\c2ccncc2)Cc2c(O)cccc21,inactive,237.25799999999998,2.6096000000000004,1,3,4.6579999748624346
2612,3645,CHEMBL23484,O=C1c2ccccc2CC1Cc1ccncc1,inactive,223.275,2.6793000000000013,0,2,4.769999911123512
2613,3646,CHEMBL283782,COc1cccc2c1CC(Cc1ccncc1)C2=O,inactive,253.301,2.687900000000001,0,3,4.854000100094879
2614,3652,CHEMBL23646,COc1ccc2c(c1)CC(Cc1ccncc1)C2,active,239.31799999999998,3.0477000000000016,0,2,6.620005959834258
2615,3653,CHEMBL23485,Oc1cccc2c1CC(Cc1ccncc1)C2,active,225.291,2.744700000000001,1,2,6.0
2616,3656,CHEMBL23148,COc1cccc2c1CCC(Cc1ccncc1)C2,active,253.34499999999997,3.437800000000002,0,2,6.229000794836059
2617,3657,CHEMBL23097,COc1ccc2c(c1)CCC(Cc1ccncc1)C2,active,253.34499999999997,3.437800000000002,0,2,6.638007891242187
2618,3659,CHEMBL23364,Oc1cccc2c1CCC(Cc1ccncc1)C2,active,239.318,3.134800000000001,1,2,6.2760028238082555
2619,3660,CHEMBL279940,Oc1ccc2c(c1)CCC(Cc1ccncc1)C2,active,239.318,3.134800000000001,1,2,6.125002437803848
2620,3662,CHEMBL304903,c1ccc2c(c1)CCC1C(c3ccncc3)C21,active,221.30300000000003,3.525000000000002,0,1,6.431997862495385
2621,3664,CHEMBL67842,COc1ccc2c(c1)CCC1C(c3ccncc3)C21,active,251.329,3.5336000000000016,0,2,7.161025045044532
2622,3665,CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,251.32899999999998,3.5336000000000016,0,2,7.215026290045599
2623,3666,CHEMBL66867,COc1ccc2c(c1)C1C(CC2)C1(C)c1ccncc1,active,265.35599999999994,3.7077000000000018,0,2,6.431997862495385
2624,3670,CHEMBL304222,Oc1ccc2c(c1)CCC1C(c3ccncc3)C21,active,237.30200000000005,3.2306000000000017,1,2,6.480999396660359
2625,3671,CHEMBL304583,Oc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,237.302,3.2306000000000017,1,2,7.179995693191682
2626,3673,CHEMBL413344,O=C1/C(=C/c2cnccn2)CCc2ccccc21,inactive,236.27399999999997,2.6891000000000007,0,3,4.419999995796937
2627,3675,CHEMBL415753,O=C1/C(=C/c2cc[nH]n2)CCc2ccccc21,inactive,224.26299999999998,2.622200000000001,1,2,4.7449999795098705
2628,3676,CHEMBL168434,O=C1/C(=C/c2c[nH]cn2)CCc2ccccc21,active,224.26299999999998,2.622200000000001,1,2,6.584993246046173
2629,3677,CHEMBL168444,O=C1c2ccccc2CCC1C(O)c1ccncn1,inactive,254.28900000000002,1.9552999999999998,1,4,4.569000069616974
2630,3678,CHEMBL440930,c1cncc(C2C3CCc4ccccc4C32)c1,inactive,221.30300000000003,3.525000000000002,0,1,4.88599985905086
2631,3679,CHEMBL353068,c1ccc2c(c1)CCC1C(c3cc[nH]n3)C21,inactive,210.28000000000003,2.8531000000000004,1,1,4.291999999979078
2632,3680,CHEMBL352645,c1ccc2c(c1)CCC1C(c3c[nH]cn3)C21,active,210.28000000000003,2.8531000000000004,1,1,6.2220007792917675
2633,3681,CHEMBL5405156,Cc1c(Cn2ccnc2)ccc2ccc(F)cc12,active,240.28099999999998,3.5321200000000026,0,1,6.292004253577071
2634,3682,CHEMBL5396048,Cc1c(Cn2ccnc2)ccc2c(F)cc(F)cc12,active,258.27099999999996,3.6712200000000017,0,1,6.744992978208245
2635,3683,CHEMBL5440376,COc1cc2ccc(Cn3ccnc3)c(C)c2cc1F,active,270.307,3.540720000000003,0,2,6.244003254211103
2636,3684,CHEMBL5439806,COc1c(F)cc2c(C)c(Cn3ccnc3)ccc2c1F,active,288.297,3.679820000000002,0,2,6.018000285870122
2637,3685,CHEMBL1098424,Fc1ccc2ccc(Cn3ccnc3)cc2c1,active,226.25400000000002,3.223700000000001,0,1,6.795988604538516
2638,3686,CHEMBL5426314,Fc1cc(F)c2ccc(Cn3ccnc3)cc2c1,active,244.244,3.362800000000002,0,1,6.443999197391357
2639,3687,CHEMBL5399600,COc1cc2ccc(Cn3ccnc3)cc2cc1F,active,256.28000000000003,3.232300000000002,0,2,6.770011163455189
2640,3688,CHEMBL5434685,COC1C(F)=Cc2cc(Cn3ccnc3)ccc2C1F,active,276.286,3.2810000000000024,0,2,6.118997873412474
2641,3690,CHEMBL351271,c1ccc2cc(Cn3ccnc3)ccc2c1,active,208.264,3.084600000000001,0,1,6.012999985342652
2642,3691,CHEMBL102409,O=C(Cc1ccncc1)OC1CCCCC1,active,219.2839999999999,2.500000000000001,0,3,6.522994572586506
2643,3693,CHEMBL5438005,CC[C@H]1CC[C@@H](OC(=O)Cc2ccncc2)CC1,active,247.33799999999997,3.1361000000000017,0,3,6.9209997476961505
2644,3694,CHEMBL5416052,CC(C)(C)[C@H]1CC[C@H](OC(=O)Cc2ccncc2)CC1,active,275.39200000000005,3.7722000000000033,0,3,6.509002705984747
2645,3698,CHEMBL5406205,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)Cc1ccncc1,active,275.392,3.6281000000000025,0,3,6.620005959834258
2646,3699,CHEMBL5428947,O=C(Cc1ccncc1)O[C@H]1C[C@H]2CC[C@@H]1C2,active,231.29499999999993,2.3559,0,3,6.468993954885645
2647,3700,CHEMBL5421275,CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)Cc1ccncc1)C2,active,273.37600000000003,3.382100000000002,0,3,7.013004460275618
2648,3701,CHEMBL5425135,C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)Cc1ccncc1)C2(C)C,active,273.376,3.238000000000002,0,3,7.018000285870122
2649,3702,CHEMBL104047,O=C(Cc1ccncc1)OC12CC3CC(CC(C3)C1)C2,active,271.35999999999996,3.1361000000000017,0,3,7.051000545973047
2650,3703,CHEMBL323546,O=C(Cc1ccncc1)Oc1ccccc1,inactive,213.236,2.2297000000000002,0,3,4.856999884771624
2651,3704,CHEMBL323585,CC(C)CCOC(=O)Cc1ccncc1,inactive,207.273,2.2134,0,3,4.927999865939462
2652,3707,CHEMBL103685,CC(C)(C(=O)OC1CCCCC1)c1ccncc1,inactive,247.33799999999997,3.235100000000002,0,3,4.88599985905086
2653,3708,CHEMBL5421289,C[C@@H]1[C@@H](OC(=O)Cc2ccncc2)C[C@H]2C[C@]1(C)C2(C)C,active,287.403,3.6281000000000025,0,3,6.9209997476961505
2654,3712,CHEMBL5417020,CCC(CC)(C(=O)O[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)c1ccncc1,inactive,329.484,4.753300000000005,0,3,4.259999979340046
2655,3713,CHEMBL5430729,C[C@@H]1CC[C@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(C)OC(=O)Cc1ccncc1,active,341.495,4.798400000000004,0,3,6.357001596156081
2656,3716,CHEMBL5407494,C[C@@H]1[C@@H](OC(=O)C(C)(C)c2cccnc2)C[C@H]2C[C@@H]1C2(C)C,inactive,301.43000000000006,3.973100000000003,0,3,4.5229999303468915
2657,3719,CHEMBL134169,CC(C)(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,inactive,299.41399999999993,3.8712000000000035,0,3,4.455999959081013
2658,3720,CHEMBL3084924,CC1(OC(=O)Cc2cccnc2)C2CC3CC(C2)CC1C3,inactive,285.38700000000006,3.382100000000002,0,3,4.966999888192777
2659,3721,CHEMBL3084923,CC(C)(C(=O)OC1(C)C2CC3CC(C2)CC1C3)c1cccnc1,inactive,313.4409999999999,4.117200000000004,0,3,4.398000054034892
2660,3723,CHEMBL5397043,C[C@@H]1CC[C@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(C)OC(=O)C(C)(C)c1ccccn1,inactive,369.54900000000004,5.533500000000005,0,3,4.094000022216298
2661,3724,CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,inactive,222.243,3.4600000000000017,0,2,4.3190000440299645
2662,3725,CHEMBL276915,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,active,238.242,3.1656000000000013,1,3,6.678008252452735
2663,3727,CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,active,254.24099999999999,2.8712000000000013,2,4,6.155001238642457
2664,3728,CHEMBL16782,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,inactive,252.269,3.468600000000002,0,3,4.052000005893011
2665,3729,CHEMBL75267,O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,inactive,254.24099999999999,2.871200000000001,2,4,4.080999982998983
2666,3730,CHEMBL32571,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,272.25600000000003,2.5099000000000014,3,5,4.040999986937588
2667,3731,CHEMBL9687,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,inactive,254.285,3.4017000000000017,0,3,4.0950000119910115
2668,3733,CHEMBL274318,O=C1CC(c2ccccc2)Oc2ccccc21,inactive,224.259,3.3931000000000022,0,2,4.860000083248981
